EmployeeID,Age,Department,SatisfactionScore,LastEvaluationScore,NumProjects,AvgMonthlyHours,YearsAtCompany,Attrition
920466,41,it,0.84,0.98,5,200,2,0
315588,54,finance,0.97,0.42,5,157,9,1
88992,45,hr,0.99,0.24,6,184,6,0
948893,41,hr,0.89,0.96,5,200,10,0
178974,47,finance,0.52,0.62,5,252,7,0
223208,41,operations,0.32,0.29,5,200,6,0
157415,41,it,0.38,0.72,5,158,6,0
369011,41,operations,0.61,0.76,5,200,6,1
376476,41,hr,0.38,0.6,5,268,1,0
693121,55,finance,0.39,0.77,5,165,6,0
924847,36,operations,0.91,0.3,5,200,6,0
723662,25,sales,0.06,0.17,6,200,3,0
606753,41,sales,0.73,0.98,3,200,6,1
733099,41,operations,0.02,0.28,2,200,6,0
359599,41,unknown,0.5,0.99,4,236,2,1
834465,41,sales,0.15,0.84,5,181,6,1
83933,41,hr,0.21,0.92,4,200,6,1
433533,48,unknown,0.52,0.23,4,152,8,1
622332,41,it,0.34,0.72,2,181,5,1
904360,41,operations,0.27,0.97,4,183,6,0
297063,59,unknown,0.53,0.95,2,200,6,0
614670,53,it,0.71,0.33,4,200,1,0
564516,41,finance,0.61,0.32,5,181,6,0
861130,57,unknown,0.76,0.5,6,223,6,0
207011,41,finance,0.75,0.3,5,217,7,0
907515,41,operations,0.1,0.46,5,202,3,0
734439,35,operations,0.31,0.46,2,201,6,0
985194,29,finance,0.31,0.94,5,256,6,1
528301,41,hr,0.44,0.29,7,281,8,0
21216,60,hr,0.21,0.16,5,200,3,0
305168,46,unknown,0.09,0.4,5,200,6,1
828859,52,finance,0.52,0.25,5,200,6,0
33977,41,it,0.15,0.82,5,200,6,0
245722,52,finance,0.71,0.08,5,178,9,1
759821,58,it,0.14,0.26,5,265,4,0
390677,41,sales,0.99,0.79,5,200,7,0
382583,54,operations,0.41,0.25,5,200,1,0
479477,41,sales,0.48,0.18,5,200,6,0
37832,41,hr,0.55,0.09,3,181,6,0
8561,41,unknown,0.59,0.65,4,200,5,0
127825,37,unknown,0.75,0.81,5,200,10,1
601772,41,finance,0.33,0.44,5,295,6,1
825218,41,finance,0.95,0.98,3,245,6,0
326373,41,sales,0.14,0.29,5,200,10,0
50243,30,it,0.36,0.71,5,200,9,1
215622,41,operations,0.91,0.51,7,169,1,0
644639,41,operations,0.32,0.08,2,258,6,0
905181,36,finance,0.12,0.97,5,244,6,0
100123,41,it,0.39,0.17,3,200,6,1
254941,41,finance,0.6,0.96,5,200,1,0
882010,59,hr,0.28,0.59,5,200,4,0
338770,30,finance,0.26,0.19,5,200,6,0
272430,41,sales,0.77,0.24,5,200,6,1
934794,56,sales,0.62,0.75,5,200,6,1
383213,41,unknown,0.45,0.17,7,241,8,0
39755,41,unknown,0.23,0.15,5,226,3,0
822077,45,finance,0.55,0.99,5,266,7,1
538499,26,finance,0.95,0.02,7,186,5,1
417373,27,it,0.22,0.34,3,173,6,0
478782,35,hr,0.24,0.76,5,200,5,1
73748,41,it,0.23,0.63,5,200,6,1
50666,42,unknown,0.12,0.32,5,188,6,0
122476,41,unknown,0.68,0.33,5,276,6,0
803447,41,sales,0.03,0.3,4,280,7,1
859654,41,finance,0.51,0.08,2,200,1,0
38319,41,operations,0.73,0.57,4,184,9,0
293831,33,finance,0.82,0.5,5,201,6,0
886981,57,it,0.4,0.65,3,200,6,1
122841,58,it,0.95,0.53,5,152,6,1
213423,41,sales,0.92,0.86,2,219,6,0
351021,34,operations,0.75,0.44,5,289,10,1
335735,41,finance,0.7,0.52,5,195,8,0
467092,41,finance,0.6,0.2,5,284,10,0
900324,41,unknown,0.45,0.78,5,182,9,1
443662,41,it,0.63,0.38,5,200,6,0
924831,54,sales,0.33,0.12,5,200,6,0
546022,41,hr,0.8,0.73,5,207,6,0
156403,41,sales,0.7,0.48,6,200,6,1
375282,35,finance,0.94,0.46,6,200,6,0
790379,24,sales,0.6,0.8,7,249,6,0
249172,45,finance,0.11,0.27,5,200,6,0
387130,41,operations,0.47,0.41,6,200,5,0
823088,41,sales,0.14,0.19,5,270,6,0
791105,54,finance,0.17,0.36,5,200,9,1
863426,41,it,0.47,0.53,6,200,6,0
216376,41,it,0.54,0.7,5,198,6,1
499494,41,finance,0.27,0.46,5,200,2,1
33806,41,hr,0.38,0.16,3,200,4,1
750860,41,it,0.05,0.95,4,200,6,0
761721,59,finance,0.33,0.72,5,200,3,0
971631,58,hr,0.7,0.59,5,209,6,0
915264,41,hr,0.04,0.87,5,200,6,0
70550,30,hr,0.41,0.83,2,200,10,0
611028,41,sales,0.41,0.4,5,200,6,0
476723,35,hr,0.96,0.11,7,215,1,0
392150,56,it,0.42,0.76,5,200,6,1
295749,36,it,0.33,0.81,5,200,6,0
809476,46,hr,0.8,0.37,5,295,6,0
545257,41,it,0.1,0.83,3,173,3,1
676439,41,hr,0.05,0.47,5,220,6,0
776602,59,unknown,0.09,0.16,2,275,3,0
518168,41,hr,0.65,0.95,5,272,6,0
268974,41,finance,0.24,0.82,5,185,2,0
181108,39,hr,0.63,0.77,5,200,6,0
116163,41,sales,0.91,0.98,5,253,6,0
152145,41,finance,0.73,0.63,7,200,6,1
137707,41,hr,0.4,0.28,7,200,10,0
674724,41,hr,0.79,0.2,5,200,1,0
98963,41,finance,0.49,0.26,5,200,10,1
765012,41,it,0.25,0.16,3,229,3,0
654285,60,it,0.37,0.37,4,291,6,0
898363,41,it,0.95,0.87,2,213,6,0
4603,41,sales,0.94,0.92,5,191,6,0
682638,41,sales,0.88,0.8,3,209,10,0
56620,59,it,0.57,0.65,5,200,6,0
681633,41,sales,0.44,0.26,5,200,6,0
521490,41,finance,0.34,0.72,6,200,2,1
356081,33,it,0.01,0.5,5,200,6,1
126667,28,hr,0.24,0.91,7,282,8,0
267322,51,finance,0.73,0.42,4,200,6,0
733084,31,operations,0.72,0.42,7,163,9,0
408681,29,it,0.12,0.57,4,200,6,0
176242,41,sales,0.23,0.28,5,200,6,0
442542,41,unknown,0.06,0.64,2,194,6,1
685211,41,unknown,0.21,0.31,5,200,8,0
898732,41,finance,0.37,0.11,4,174,6,0
472185,41,finance,0.92,0.6,6,289,6,0
158350,41,hr,0.02,0.55,6,171,3,0
340507,57,hr,0.6,0.83,7,200,6,1
807032,51,sales,1.0,0.16,5,275,6,1
865097,51,hr,0.45,0.16,5,200,8,0
200847,23,hr,0.51,0.56,7,238,6,1
291956,41,hr,0.49,0.08,2,259,3,0
575711,41,hr,0.29,0.5,5,200,1,0
276651,41,hr,0.15,0.34,3,222,6,1
752886,49,operations,0.59,0.26,4,200,6,0
525540,22,unknown,0.86,0.28,6,295,6,1
746423,41,finance,0.26,0.26,5,200,6,1
120224,56,finance,0.94,0.72,5,200,6,0
745928,38,finance,0.05,0.93,5,200,6,0
210689,31,it,0.98,0.53,5,233,6,0
433205,36,sales,0.34,0.39,7,296,6,1
384249,43,finance,0.67,0.42,5,200,6,0
679763,59,hr,0.19,0.66,2,219,7,1
264121,41,it,0.71,0.08,5,200,6,0
463904,41,finance,0.17,0.81,5,200,8,0
697202,36,operations,0.36,0.2,5,240,4,1
816560,41,hr,0.47,0.85,7,240,1,0
949691,41,finance,0.45,0.01,3,235,3,0
612460,56,hr,0.53,0.03,2,252,9,0
889152,41,finance,0.75,0.63,5,200,6,0
771340,25,operations,0.18,0.55,5,205,6,1
344105,54,finance,0.92,0.75,5,200,6,1
629024,31,hr,0.92,0.24,2,167,6,0
265655,36,finance,0.13,0.92,5,200,10,0
105570,41,sales,0.63,0.38,5,232,7,0
180169,41,finance,0.77,0.74,5,210,3,1
305723,30,hr,0.64,0.95,2,289,6,0
693190,56,hr,0.5,0.55,5,200,6,0
394018,30,hr,0.47,0.18,3,200,8,0
457646,43,finance,0.03,0.41,5,164,6,0
874818,53,unknown,0.14,0.35,5,172,6,1
394190,41,sales,0.55,0.27,5,200,7,0
757356,51,sales,0.19,0.58,5,225,5,0
602709,42,hr,0.53,0.61,5,166,4,1
421115,37,unknown,0.95,0.37,6,214,6,0
732954,41,hr,0.44,0.96,5,200,6,0
124926,49,finance,0.68,0.93,2,278,6,0
837494,30,operations,0.54,0.96,5,163,6,0
82240,41,it,0.19,0.82,2,271,6,1
262505,41,finance,0.28,0.83,2,200,6,0
536535,60,finance,0.35,0.94,7,290,5,0
614398,40,it,0.16,0.48,5,200,6,0
710636,41,it,0.87,0.64,5,200,3,0
50221,41,hr,0.48,0.81,5,238,6,1
727493,48,finance,0.82,1.0,4,200,4,0
649131,41,finance,0.54,0.07,5,178,6,0
245068,50,hr,0.05,0.52,4,227,6,1
255693,55,sales,0.54,1.0,5,200,6,0
835503,41,unknown,0.18,0.87,5,200,5,1
595763,41,finance,0.04,0.33,5,200,1,1
447998,48,hr,0.57,0.84,5,200,5,1
374759,54,hr,0.39,0.6,5,200,7,1
987118,41,it,0.79,0.69,7,207,6,1
692276,24,sales,0.96,0.79,5,200,6,0
970231,41,finance,0.3,0.48,7,200,7,0
6822,54,it,0.37,0.5,3,200,6,1
845961,45,sales,0.06,0.66,3,157,6,1
872478,40,operations,0.7,0.24,2,184,6,1
253068,41,sales,0.2,0.74,4,278,6,1
14014,41,operations,0.44,0.15,7,282,6,0
943957,60,operations,0.61,0.18,5,153,6,0
211490,28,sales,0.87,0.14,5,200,6,0
684996,44,finance,0.4,0.33,5,281,3,0
571219,41,finance,0.13,0.89,5,200,6,0
342954,41,it,0.18,0.29,5,200,6,0
542546,45,finance,0.61,0.21,5,200,6,0
540530,23,it,0.7,0.65,3,275,6,0
785325,53,finance,0.15,0.5,5,200,10,1
773518,41,finance,0.52,0.87,5,200,6,0
884881,41,unknown,0.36,0.79,2,200,9,0
542169,41,sales,0.48,0.58,5,200,2,0
654363,41,finance,0.47,0.71,4,192,6,0
448135,57,it,0.06,0.6,6,200,5,0
580106,33,unknown,0.34,0.47,3,200,5,0
127692,41,it,0.36,0.47,4,290,1,0
577249,41,unknown,0.02,0.99,5,200,6,0
527192,32,finance,0.97,0.12,5,200,4,0
914396,38,it,0.27,0.35,2,200,8,1
773921,41,it,0.22,0.66,5,195,8,0
459023,41,finance,0.85,0.78,5,200,6,0
840733,41,operations,0.62,0.91,4,200,4,0
99514,47,sales,0.75,0.48,7,200,6,0
243803,41,it,0.54,0.21,5,200,9,1
302792,49,unknown,0.08,0.06,2,262,6,0
480149,49,operations,0.62,0.67,5,200,3,1
936990,41,hr,0.74,0.55,2,156,6,0
188921,41,operations,0.99,0.84,5,200,2,0
661025,46,unknown,0.23,0.78,5,200,6,0
512638,57,it,0.93,0.95,5,225,3,0
356387,41,finance,0.48,0.38,6,224,5,1
338062,29,hr,0.87,0.28,5,210,3,1
236954,41,it,0.81,0.92,5,211,1,1
555502,41,sales,0.74,0.84,5,200,5,1
432137,43,finance,0.27,0.06,7,203,6,0
816917,52,operations,0.38,0.61,5,200,6,0
121707,28,hr,0.46,0.2,4,280,6,1
54869,41,sales,0.91,0.96,5,158,6,0
751904,33,hr,0.88,0.28,4,200,2,1
632817,60,hr,0.9,0.33,5,200,3,1
165588,41,hr,0.6,0.84,7,261,6,0
493274,37,finance,0.07,0.4,7,200,6,0
153371,36,finance,0.26,0.66,2,187,6,0
334413,41,sales,0.79,0.06,4,200,2,0
620678,41,finance,0.25,0.16,7,211,6,0
125787,26,operations,0.71,0.44,5,200,7,1
185623,41,finance,0.49,0.3,5,181,3,0
677986,49,hr,0.96,0.57,4,200,10,0
646623,41,hr,0.59,0.63,6,200,10,1
929416,59,it,0.43,0.94,5,200,3,0
728785,55,unknown,0.9,0.98,6,200,4,0
374925,35,finance,0.32,0.83,7,200,6,0
826247,41,operations,0.22,0.12,5,294,1,0
261590,30,operations,0.6,0.12,5,200,6,0
111680,23,hr,0.68,0.65,2,200,6,0
629563,27,finance,0.38,0.42,6,194,6,1
636327,41,unknown,0.34,0.94,5,200,10,0
73570,41,finance,0.46,0.42,6,200,6,1
799355,41,hr,0.2,0.19,4,200,3,1
377676,49,sales,0.22,0.66,5,200,6,0
426169,38,finance,0.86,0.61,5,200,6,1
175519,57,hr,0.48,0.14,5,207,6,0
490678,41,hr,0.09,0.62,7,240,6,0
549342,57,hr,0.08,0.61,3,221,10,0
684046,51,operations,0.6,0.06,2,200,10,1
112894,24,sales,0.48,1.0,5,200,6,0
764892,41,hr,0.73,0.92,5,281,6,0
129670,36,hr,0.18,0.44,7,191,6,0
8664,34,unknown,0.48,0.77,5,200,6,0
718737,41,it,0.14,0.64,7,200,6,0
364125,41,finance,0.56,0.64,6,173,2,0
801503,57,finance,0.86,0.65,5,200,7,1
426777,34,hr,0.96,0.19,7,200,5,0
362531,22,operations,0.86,0.7,2,200,6,0
114889,55,finance,0.46,0.89,4,200,10,0
37978,51,finance,0.5,0.53,3,261,6,1
644889,26,unknown,0.67,0.44,7,200,6,1
28851,41,it,1.0,0.96,5,200,6,1
88662,58,hr,0.77,0.81,5,200,6,0
113946,27,operations,0.5,0.87,2,200,6,0
460655,41,sales,0.59,0.78,5,200,2,1
621723,41,finance,0.29,0.65,5,203,6,0
123068,41,it,0.65,0.0,5,223,8,0
261485,41,hr,0.49,0.64,5,229,6,1
485407,33,unknown,0.99,0.29,4,200,6,1
243186,51,finance,0.41,0.46,3,200,6,1
161756,41,hr,0.83,0.3,5,200,6,0
717804,54,hr,0.26,0.27,5,200,1,0
66645,51,finance,0.08,0.32,5,200,2,0
16908,60,hr,0.05,0.63,3,200,6,0
983871,41,finance,0.84,0.41,5,238,6,1
209173,53,sales,0.74,0.44,6,158,6,0
688861,41,hr,0.52,0.62,5,170,8,0
480899,56,sales,0.2,0.11,6,184,6,1
952339,47,it,0.0,0.09,5,200,6,1
274410,41,finance,0.71,0.26,6,158,6,0
824528,31,hr,0.5,0.27,7,200,9,0
503669,41,finance,0.23,0.3,5,151,6,0
707587,57,unknown,0.06,0.46,7,228,6,1
379314,53,hr,0.1,1.0,7,200,7,0
572663,41,finance,0.04,0.34,5,158,6,0
297682,27,sales,0.53,0.74,5,278,9,0
597474,41,hr,0.22,0.29,5,200,5,0
187800,41,sales,0.48,0.43,5,170,4,0
502096,50,sales,0.09,0.61,2,200,6,1
918833,55,finance,0.66,0.05,5,266,6,0
631131,47,finance,0.47,0.96,3,259,6,0
561595,59,operations,0.27,0.67,6,200,2,0
33677,60,hr,0.21,0.17,5,218,3,0
369150,28,finance,0.61,0.81,5,200,4,0
660439,41,hr,0.68,0.78,5,200,6,0
99613,58,finance,0.03,0.64,5,200,2,0
829724,31,hr,0.4,0.26,5,200,6,1
488459,41,sales,0.48,0.77,5,200,1,0
248805,32,hr,0.89,0.77,5,200,7,0
882582,49,hr,0.35,0.13,5,275,6,0
659397,41,finance,0.3,0.63,5,271,9,0
346522,41,finance,0.29,0.76,4,167,6,0
802286,40,finance,0.76,0.01,4,200,1,1
257798,54,finance,0.49,0.53,5,227,8,0
581901,28,it,0.8,0.29,4,290,7,1
141044,41,finance,0.18,0.53,5,200,10,0
727016,43,sales,0.89,0.55,5,200,8,0
170962,41,finance,0.75,0.6,7,200,6,0
862588,41,hr,0.45,0.99,7,192,6,0
282041,24,sales,0.59,0.19,6,200,8,0
638027,46,it,0.8,0.42,5,200,3,0
798124,40,sales,0.85,0.19,6,274,1,1
495626,41,operations,0.22,0.22,2,235,6,0
395743,41,hr,0.0,0.58,5,231,5,1
486030,41,hr,0.11,0.3,2,200,2,0
181085,42,hr,0.12,0.24,3,160,3,0
320673,50,unknown,0.46,0.68,5,200,10,0
910855,54,finance,0.45,0.84,5,200,4,0
761189,41,finance,0.59,0.82,7,200,8,0
553306,57,hr,0.69,0.49,5,200,6,0
520849,41,unknown,0.85,0.21,5,200,6,0
878817,26,hr,0.17,0.41,4,200,5,0
515395,41,finance,0.68,0.38,7,200,8,1
927185,41,hr,0.1,0.36,5,200,6,0
712547,60,operations,0.5,0.56,5,290,10,0
175272,41,finance,0.2,0.72,5,200,6,0
41497,41,it,0.64,0.87,5,200,1,0
576263,24,hr,0.74,0.48,5,200,6,1
528217,41,hr,0.1,0.44,5,200,6,0
160512,41,finance,0.32,0.63,6,224,6,1
278351,60,sales,0.44,0.32,5,200,5,0
665302,28,finance,0.14,0.94,2,299,6,0
903057,41,hr,0.26,0.64,4,200,4,0
668453,41,hr,0.3,0.61,4,270,6,0
464709,41,it,0.16,0.08,3,200,3,0
521842,56,finance,0.76,0.53,2,200,6,1
863587,41,finance,0.54,0.68,5,269,6,1
100730,50,hr,0.73,0.6,2,299,6,0
711742,43,hr,0.88,0.86,5,236,6,0
821193,41,unknown,0.51,0.62,3,200,6,0
89630,57,finance,0.34,0.74,5,183,7,0
249474,41,sales,0.26,0.18,4,200,6,0
99543,41,operations,0.03,0.65,5,175,6,0
751203,41,sales,0.17,0.79,4,186,7,0
317601,41,it,0.16,0.92,5,211,6,0
943535,41,sales,0.92,0.94,5,200,6,0
562818,50,hr,0.04,0.09,5,189,6,0
315428,41,it,0.54,0.22,2,258,8,0
434602,41,hr,0.12,0.73,5,296,6,0
47318,41,operations,0.46,0.55,2,198,6,1
977736,39,sales,0.4,0.9,5,200,6,0
77774,41,finance,0.38,0.52,5,258,6,0
690053,41,finance,0.15,0.3,5,164,6,0
297390,37,finance,0.75,0.13,7,204,6,0
677155,41,unknown,0.41,0.77,2,230,2,1
950653,41,sales,0.22,0.16,5,256,5,0
39346,49,sales,0.94,0.12,5,174,6,0
507085,41,hr,0.21,0.33,3,200,10,1
837395,35,hr,0.15,0.29,5,209,2,0
946231,41,unknown,0.78,0.06,7,200,6,1
248686,39,hr,0.82,0.87,3,200,6,0
262498,41,sales,0.62,0.64,5,200,5,0
179634,35,operations,0.68,0.3,5,200,6,1
8189,41,hr,0.86,0.99,5,200,6,0
880151,41,finance,0.32,0.81,4,291,6,1
536841,22,hr,0.45,0.87,5,165,6,0
251245,41,hr,0.75,0.03,5,279,8,0
868348,41,finance,0.35,0.84,5,266,6,0
939537,53,hr,0.3,0.96,5,156,4,0
32904,41,sales,0.97,0.34,2,200,3,0
268391,41,unknown,0.55,0.7,5,296,2,1
884649,41,operations,0.33,0.76,5,208,6,0
460339,32,hr,0.26,0.42,3,187,6,1
350053,57,finance,0.12,0.84,5,200,3,0
718864,45,sales,0.71,0.67,5,200,6,0
38305,41,hr,0.86,0.84,5,254,6,0
612346,41,finance,0.07,0.24,7,200,6,1
446894,48,finance,0.1,0.52,5,200,6,1
741677,27,finance,0.46,0.11,6,286,10,0
875320,26,unknown,0.63,0.18,4,194,8,1
536158,44,operations,0.05,0.78,5,200,7,1
896069,41,finance,0.32,0.26,5,200,8,1
661996,41,hr,0.21,0.09,5,200,6,0
778015,41,hr,0.8,0.54,4,200,6,0
7911,60,finance,0.1,0.13,5,247,6,0
115144,38,it,0.23,0.58,4,200,6,0
879841,41,finance,0.54,0.09,5,200,5,1
78433,50,finance,0.77,0.09,3,210,6,0
633420,29,hr,0.11,0.72,6,200,6,0
556087,41,finance,0.94,0.2,5,200,6,0
6375,41,hr,0.76,0.84,5,200,2,0
863521,59,hr,0.49,0.61,3,189,1,0
301495,45,operations,0.96,0.58,4,200,6,0
796299,41,it,0.12,0.01,3,200,6,0
552590,41,unknown,0.56,0.22,4,265,1,1
152736,41,unknown,0.75,0.52,5,200,9,0
669881,24,unknown,0.1,0.27,4,272,7,1
422092,49,operations,0.13,0.35,5,206,6,0
313700,41,finance,0.78,0.94,5,200,5,0
798557,41,hr,0.37,0.28,3,190,2,0
112655,39,hr,0.22,0.13,5,200,7,0
832694,39,sales,0.8,0.08,5,200,1,0
777096,41,finance,0.75,0.65,5,200,6,0
656344,41,sales,0.96,0.1,4,200,6,1
648847,46,hr,0.8,0.75,5,200,6,1
210985,53,finance,0.13,0.79,5,200,6,1
963932,37,finance,0.27,0.81,7,200,5,1
975767,41,finance,0.87,0.66,6,200,6,0
814757,36,finance,0.6,0.22,2,200,6,0
486865,25,finance,0.91,0.31,3,200,6,0
940147,41,hr,0.77,0.5,5,200,9,0
518003,47,hr,0.18,0.66,5,190,6,0
197504,54,hr,0.3,0.18,5,233,6,1
77419,41,hr,0.63,0.45,5,200,6,1
54848,57,unknown,0.31,0.08,5,200,6,0
514186,41,hr,0.61,0.58,3,200,6,1
514183,49,hr,0.87,0.73,5,244,6,0
883256,51,unknown,0.02,0.7,7,200,7,0
557945,41,it,0.27,0.65,5,264,6,0
792658,41,finance,0.57,0.47,5,200,6,0
791191,23,operations,0.59,0.63,5,243,6,1
744637,46,finance,0.66,0.48,5,200,10,0
789790,41,hr,0.54,0.74,2,263,6,0
75407,27,operations,0.16,0.61,7,200,6,0
368926,41,hr,0.64,0.49,5,212,6,0
98740,41,hr,0.53,0.46,3,200,8,1
12138,41,it,0.69,0.14,2,164,9,0
28905,33,operations,0.54,0.7,5,200,6,0
349991,41,it,0.34,0.96,5,262,6,0
18228,41,finance,0.65,0.66,5,200,6,0
506758,41,sales,0.14,0.98,5,200,9,0
76231,57,sales,0.85,0.67,5,201,9,0
849399,49,finance,0.04,0.94,2,209,6,1
955017,41,finance,0.14,0.37,5,200,4,0
125670,41,sales,0.97,0.79,5,196,9,0
775401,41,hr,0.39,0.71,3,272,1,1
456564,56,finance,0.48,0.26,5,268,4,0
89885,33,sales,0.35,0.13,6,155,8,0
474823,41,sales,0.62,0.69,5,200,6,1
226836,41,finance,0.4,0.51,4,221,6,0
929782,43,it,0.1,0.99,5,200,6,1
915328,41,operations,0.92,0.45,6,167,6,0
233805,53,hr,0.74,0.91,5,159,6,1
233067,41,it,0.91,0.26,6,251,6,0
593023,41,hr,0.31,0.73,5,187,7,0
832734,51,finance,0.38,0.36,2,210,6,1
508537,41,unknown,0.52,0.36,2,174,6,1
392923,41,finance,0.31,0.43,2,200,6,0
710568,50,it,0.91,0.34,6,204,4,1
33150,34,hr,0.8,0.09,4,200,6,0
927770,41,finance,0.17,0.92,5,283,6,1
400010,41,operations,0.81,0.57,5,200,6,0
333274,41,sales,0.13,0.24,5,200,9,0
530397,47,sales,0.91,0.54,5,209,6,0
963006,41,it,0.84,0.69,4,269,6,0
573930,41,hr,0.01,0.69,5,200,3,1
845152,38,finance,0.63,0.23,5,200,1,0
123465,30,sales,0.19,0.29,7,200,6,0
332285,41,it,0.03,0.84,6,193,6,0
835593,41,sales,0.78,0.42,7,297,5,0
168043,41,finance,0.52,0.48,5,200,6,0
112062,32,unknown,0.94,0.57,5,157,8,0
958219,26,hr,0.03,0.28,6,261,6,0
543065,36,hr,0.27,0.24,5,284,6,1
526516,41,finance,0.81,0.96,5,200,1,0
33521,41,finance,0.57,0.49,5,151,6,0
819482,41,sales,0.38,0.67,5,200,6,0
392941,55,hr,0.81,0.15,5,228,6,1
302160,28,finance,0.93,0.69,2,188,6,0
632723,32,hr,0.86,0.63,5,200,6,0
298796,28,hr,0.69,0.25,3,200,6,1
388222,28,it,0.1,0.33,7,200,7,0
300206,39,finance,0.19,0.0,4,177,6,0
298671,48,finance,0.61,0.65,5,200,6,0
364954,41,finance,0.29,0.05,5,296,6,0
233222,41,unknown,0.83,0.14,7,162,6,0
104479,41,unknown,0.45,0.26,5,200,6,0
659034,41,sales,0.25,0.88,7,208,7,0
324447,41,finance,0.2,0.05,7,210,2,0
78989,41,sales,0.39,0.69,5,157,9,0
645939,56,hr,0.76,0.33,3,200,6,1
664331,41,it,0.4,0.39,2,200,2,0
121447,33,operations,0.98,0.42,7,209,6,0
88420,41,operations,0.22,0.11,7,200,9,0
92762,26,operations,0.46,0.88,5,297,6,0
446038,47,hr,0.81,0.01,3,175,10,0
884987,41,operations,0.14,0.19,4,200,8,1
120883,41,sales,0.28,0.49,5,194,6,1
539128,41,it,0.94,0.66,5,200,6,0
718339,43,hr,0.49,0.46,5,200,6,0
811530,48,finance,0.11,0.44,3,200,6,1
511144,41,hr,0.46,0.05,2,266,5,0
73072,51,hr,0.07,0.92,5,232,6,1
154673,41,finance,0.57,0.7,5,200,10,1
617833,41,hr,0.64,0.29,6,265,10,1
517241,57,it,0.48,0.74,3,261,5,1
884728,41,it,0.9,0.19,4,200,6,0
862988,41,finance,0.03,0.64,5,219,2,1
622477,41,finance,0.25,0.37,5,200,6,0
802090,41,finance,0.51,0.32,5,200,6,0
203678,41,it,0.92,0.42,5,200,6,0
100835,41,sales,0.68,0.33,5,289,6,0
220570,41,hr,0.78,0.75,3,200,6,0
834750,49,hr,0.17,0.35,2,200,6,0
88036,41,sales,0.33,0.77,5,200,6,0
311736,25,finance,0.67,0.18,2,200,6,1
726101,51,unknown,0.27,0.97,7,167,6,1
862103,41,unknown,0.85,0.0,6,237,6,0
489565,41,hr,0.29,0.08,6,164,6,0
488594,41,finance,0.68,0.39,5,200,7,1
377408,36,sales,0.01,0.32,4,200,6,0
404647,41,hr,0.3,0.55,5,185,6,0
145663,41,sales,0.81,0.8,5,200,3,1
536403,45,sales,0.35,0.98,2,217,9,0
915800,41,finance,0.59,0.8,5,223,8,0
179750,55,sales,0.22,0.58,5,234,8,0
319478,41,unknown,0.37,0.52,3,200,1,1
554926,35,it,0.61,0.64,2,200,6,0
818560,42,finance,0.25,0.51,5,179,10,1
944628,41,unknown,0.95,0.37,6,200,10,0
809420,39,sales,0.05,0.88,5,200,6,0
464859,41,sales,0.63,0.77,7,200,1,1
504694,58,operations,0.07,0.96,6,200,1,1
202167,31,sales,0.89,0.11,5,200,9,0
550935,34,finance,0.22,0.94,6,200,6,1
180550,41,hr,0.22,0.28,6,200,10,0
888358,25,finance,0.93,0.04,5,188,6,1
515437,34,sales,0.72,0.23,5,200,6,0
366069,50,finance,0.61,0.71,5,208,6,0
400949,23,operations,0.41,0.47,5,234,6,1
34304,41,sales,0.83,0.43,5,200,6,0
400622,44,sales,0.08,0.66,2,200,6,0
218571,25,hr,0.58,0.43,5,194,7,0
571661,31,hr,0.89,0.22,4,200,6,1
616862,43,finance,0.19,0.65,5,296,6,0
300854,44,hr,0.82,0.1,4,253,6,0
680677,41,hr,0.71,0.83,5,200,6,0
981900,48,finance,0.44,0.97,5,180,6,0
249403,45,unknown,0.21,0.27,5,200,6,0
802864,41,hr,0.87,0.7,5,200,6,0
364088,41,hr,0.44,0.7,7,200,6,0
570304,47,it,0.39,0.39,5,204,8,1
970257,29,finance,0.87,0.0,4,206,6,1
339204,28,unknown,0.9,0.04,5,223,6,1
652281,41,unknown,0.57,0.7,5,200,6,1
492854,27,hr,0.87,0.96,5,200,9,1
627347,41,sales,0.02,0.78,7,200,6,0
168420,24,sales,0.02,0.84,5,200,6,1
224100,41,sales,0.69,0.18,5,247,6,0
223038,51,sales,0.71,0.8,5,234,6,1
776623,41,finance,0.47,0.63,5,200,10,0
845505,48,finance,0.78,0.14,5,200,6,1
840615,41,unknown,0.05,0.6,5,200,3,1
324423,43,finance,0.95,0.41,6,163,6,0
630651,41,sales,0.06,0.36,5,200,4,0
402602,58,hr,0.45,0.44,2,197,8,0
6083,56,unknown,0.67,0.71,4,200,6,0
827017,44,sales,0.45,0.04,5,195,6,1
362401,44,unknown,0.99,0.78,5,200,6,1
57677,22,finance,0.53,0.79,2,200,6,0
19359,54,finance,0.38,0.45,2,200,6,0
418954,31,finance,0.9,0.93,5,231,9,0
48028,32,operations,0.18,0.81,2,290,5,0
314043,41,operations,0.9,0.98,7,206,6,1
61451,38,unknown,0.4,0.99,6,200,6,0
220226,41,finance,0.8,0.65,5,200,8,1
321170,24,finance,0.13,0.73,7,266,6,0
511963,41,operations,0.15,0.95,5,200,9,0
190292,57,operations,0.77,0.86,6,152,6,0
218648,24,finance,0.49,0.85,2,265,2,0
876776,41,hr,0.97,0.25,5,285,6,0
713455,41,finance,0.05,0.33,5,200,2,0
341035,49,hr,0.25,0.78,5,200,3,0
517817,51,sales,0.98,0.63,5,281,2,0
305182,27,sales,0.94,0.04,2,200,6,0
