EmployeeID,Age,Department,SatisfactionScore,LastEvaluationScore,NumProjects,AvgMonthlyHours,YearsAtCompany,Attrition,HoursPerProject,PerformanceRatio,TenureCategory,High_Risk_Employee
688990,45,sales,1,0.86,4,150,17,0,37.5,1.16,Experienced,0
714515,57,finance,0.51,0.5,8,227,29,1,28.38,1.02,Experienced,0
520889,39,hr,0.56,0.66,4,159,12,0,39.75,0.84,Experienced,0
914505,24,hr,0.21,0.6,6,206,1,1,34.33,0.35,Experienced,1
448517,25,hr,0.3,0.66,6,226,1,1,37.67,0.46,Experienced,1
490900,41,sales,1,0.82,8,241,13,1,30.12,1.23,Experienced,0
235727,32,finance,0.81,0.47,5,198,7,0,39.6,1.73,Experienced,0
112411,30,sales,0,0.54,6,164,1,1,27.33,0,Mid,0
454098,36,hr,0.56,0.94,8,214,13,1,26.75,0.59,Mid,0
667413,58,finance,0.94,0.76,3,136,29,0,45.33,1.24,Experienced,0
768286,27,operations,0.28,0.63,8,218,5,0,27.25,0.44,New,1
477771,41,operations,0.61,0.59,7,231,16,1,33,1.04,New,0
940656,27,finance,0.78,0.8,8,210,2,0,26.25,0.98,Experienced,0
612229,29,finance,0.39,0.4,6,196,7,1,32.67,0.97,New,0
168207,50,hr,0.57,0.59,5,210,27,0,42,0.96,Experienced,0
60386,42,hr,0.84,0.66,6,203,20,0,33.83,1.27,Experienced,0
382674,41,it,0.68,0.61,8,227,12,1,28.38,1.12,New,0
46884,25,finance,0.99,0.49,5,170,0,0,34,2.04,Mid,0
139249,59,finance,0.79,0.47,5,183,34,1,36.6,1.71,Experienced,0
776463,41,it,0.48,0.58,8,220,15,1,27.5,0.82,Experienced,0
891464,52,it,0.45,0.89,6,181,26,0,30.17,0.5,Experienced,0
504800,41,hr,0.59,0.85,3,120,12,0,40,0.69,New,0
517413,41,hr,0.34,1,7,173,17,1,24.71,0.34,Experienced,0
686286,57,it,0.45,0.61,3,152,29,0,50.67,0.73,Experienced,0
311135,24,it,0.59,0.9,6,190,2,1,31.67,0.66,Experienced,0
188225,33,it,0.61,0.5,7,205,11,1,29.29,1.24,Experienced,0
634674,28,hr,0.64,1,8,249,4,1,31.12,0.64,Mid,0
156032,46,hr,0.56,0.76,3,188,22,0,62.67,0.74,Experienced,0
478382,52,operations,0.77,1,6,195,23,0,32.5,0.77,Experienced,0
622825,44,hr,0.49,0.59,6,190,15,0,31.67,0.83,Experienced,0
480734,41,finance,0.72,0.85,7,224,17,0,32,0.84,Mid,0
891579,41,unknown,0.66,0.82,5,194,16,0,38.8,0.8,Experienced,0
753100,41,unknown,0.78,0.54,4,173,12,0,43.25,1.43,Experienced,0
367984,41,unknown,0.73,0.65,7,184,14,0,26.29,1.12,Experienced,0
101123,27,unknown,0.76,0.78,8,219,0,0,27.38,0.98,Experienced,0
227518,41,unknown,0.5,0.85,5,175,19,0,35,0.59,Experienced,0
237045,49,unknown,0.27,0.8,7,227,20,1,32.43,0.34,Experienced,1
338157,44,unknown,0.76,1,5,182,19,0,36.4,0.76,Mid,0
601184,41,finance,0.31,0.33,3,157,17,1,52.33,0.94,Experienced,0
341036,51,finance,0.9,0.66,8,221,29,1,27.62,1.36,Experienced,0
394095,37,hr,0.27,0.55,6,217,8,0,36.17,0.5,Experienced,1
324767,41,operations,0.59,0.68,8,248,16,0,31,0.87,Mid,0
818758,41,sales,0.92,0.81,5,173,14,0,34.6,1.14,Experienced,0
107713,41,hr,0.94,0.75,6,220,12,0,36.67,1.25,Mid,0
343765,41,unknown,0.7,0.89,8,212,16,0,26.5,0.79,Experienced,0
799471,34,finance,0.86,1,7,223,7,1,31.86,0.86,New,0
570489,41,operations,0.76,0.74,4,176,17,0,44,1.03,Experienced,0
368209,41,hr,0.55,0.73,8,219,12,1,27.38,0.76,Experienced,0
183546,37,finance,0.42,0.89,6,186,10,0,31,0.47,Experienced,0
810638,31,finance,0.79,0.9,3,148,9,0,49.33,0.88,Experienced,0
61090,41,it,0.78,0.6,8,239,17,1,29.88,1.31,Experienced,0
616084,28,unknown,0.74,0.6,7,211,6,0,30.14,1.23,Experienced,0
928030,41,operations,0.46,0.85,4,186,15,0,46.5,0.53,Experienced,0
930515,41,finance,0.82,0.68,5,165,18,0,33,1.21,Mid,0
448424,42,hr,0.88,0.7,4,184,13,0,46,1.26,Experienced,0
266671,34,finance,1,0.8,4,123,7,0,30.75,1.25,Experienced,0
903548,41,it,0.51,0.8,4,165,18,0,41.25,0.64,Experienced,0
212111,43,hr,0.8,0.79,7,210,20,0,30,1,Experienced,0
886833,41,sales,1,0.91,7,182,14,0,26,1.1,Experienced,0
347512,33,sales,0.46,0.41,8,243,9,1,30.38,1.11,Experienced,0
164261,44,it,0.48,0.48,7,197,15,0,28.14,1.01,Mid,0
552846,27,sales,0.92,0.96,6,197,1,0,32.83,0.96,Experienced,0
310074,51,finance,0.5,0.71,7,183,29,1,26.14,0.7,Experienced,0
457931,41,finance,0.86,0.85,5,176,16,0,35.2,1.01,Experienced,0
742058,23,finance,0.74,0.7,6,173,1,0,28.83,1.05,Experienced,0
342342,41,sales,0.37,0.89,6,210,16,1,35,0.42,Experienced,1
925319,50,hr,0.32,0.81,8,219,28,1,27.38,0.4,Experienced,1
168476,41,sales,0.18,0.82,4,149,14,1,37.25,0.22,New,0
762447,41,hr,0.85,0.86,6,207,15,0,34.5,0.98,Experienced,0
606234,55,finance,0.86,0.71,6,193,26,0,32.17,1.22,Experienced,0
320037,41,it,0.82,0.52,6,198,16,0,33,1.57,Experienced,0
528336,33,finance,0.49,0.25,7,216,4,1,30.86,1.95,Experienced,0
937665,32,unknown,0.48,0.61,4,160,3,0,40,0.78,Experienced,0
248260,30,unknown,0.79,0.8,8,208,1,0,26,0.99,Experienced,0
938234,26,hr,0.91,0.93,5,180,0,0,36,0.98,Experienced,0
606149,41,finance,0.45,0.51,5,178,17,0,35.6,0.89,Experienced,0
476362,41,sales,0.43,0.78,3,175,19,1,58.33,0.55,Experienced,0
476716,41,operations,0.29,0.56,5,187,12,0,37.4,0.51,Experienced,0
867155,50,it,0.99,0.84,5,149,28,0,29.8,1.18,Experienced,0
127890,41,finance,0.61,1,5,150,12,0,30,0.61,Experienced,0
444830,58,finance,0.41,0.52,7,254,33,1,36.29,0.8,New,0
972241,41,it,0.9,0.9,7,211,17,1,30.14,1,Experienced,0
466776,30,operations,0.56,0.6,8,221,6,1,27.62,0.93,Experienced,0
214695,41,hr,0.69,0.89,8,241,14,1,30.12,0.78,Experienced,0
600529,41,sales,0.52,0.31,5,175,13,0,35,1.65,Mid,0
503557,41,it,0.49,0.86,8,218,14,1,27.25,0.57,Mid,0
416447,41,sales,1,0.83,6,166,14,0,27.67,1.21,Experienced,0
515037,22,hr,1,0.98,5,201,0,0,40.2,1.02,Experienced,0
967017,49,finance,0.76,0.86,6,216,22,0,36,0.89,Mid,0
772824,50,sales,0.42,0.75,8,207,23,1,25.88,0.56,Experienced,0
859667,41,hr,0.57,0.71,5,162,15,0,32.4,0.8,New,0
183702,54,unknown,0.55,1,6,188,30,0,31.33,0.55,Experienced,0
990781,53,hr,0.63,0.76,5,185,26,0,37,0.84,Mid,0
580459,41,hr,0.62,0.93,8,209,12,0,26.12,0.67,Experienced,0
704249,41,operations,0.73,0.59,6,184,17,0,30.67,1.24,Experienced,0
463096,26,sales,0.67,0.7,7,217,2,0,31,0.96,Mid,0
334079,41,it,0.42,0.89,6,197,18,0,32.83,0.47,Experienced,0
885030,41,it,0.55,0.84,5,195,15,0,39,0.65,Experienced,0
767563,23,hr,0.75,0.5,3,141,0,0,47,1.5,Experienced,0
611127,44,hr,0.79,0.76,6,184,22,0,30.67,1.05,Mid,0
186318,41,operations,0.68,0.72,3,125,16,0,41.67,0.96,Experienced,0
647370,24,hr,0.9,1,5,174,0,0,34.8,0.9,New,0
959259,36,operations,0.56,0.88,8,181,7,1,22.62,0.64,Experienced,0
714187,41,hr,0.35,0.36,5,159,19,1,31.8,0.97,Experienced,0
826313,51,finance,0.92,0.83,8,217,25,0,27.12,1.12,New,0
281517,41,sales,0.7,0.87,7,172,16,1,24.57,0.81,Experienced,0
456193,42,sales,0.45,0.51,8,211,16,1,26.38,0.88,Experienced,0
329401,41,it,0.09,0.89,5,204,12,0,40.8,0.1,Experienced,1
455493,41,operations,0.78,0.89,5,191,17,0,38.2,0.87,Mid,0
547717,41,unknown,0.42,0.88,8,225,16,1,28.12,0.47,Experienced,0
471650,25,unknown,0.42,0.59,5,181,1,0,36.2,0.72,Experienced,0
507979,32,it,0.5,0.45,7,215,3,1,30.71,1.12,New,0
137411,41,unknown,0.52,0.9,7,235,19,0,33.57,0.58,Experienced,0
973382,49,sales,0.64,0.79,8,215,20,1,26.88,0.82,Experienced,0
331204,41,unknown,0.81,0.83,7,229,19,0,32.71,0.97,Experienced,0
838875,53,unknown,0.84,0.87,8,234,28,1,29.25,0.96,Experienced,0
584733,50,it,0.59,0.69,8,219,25,1,27.38,0.86,Experienced,0
80106,56,finance,0.65,0.96,4,156,29,0,39,0.67,Experienced,0
26274,51,finance,0.92,0.72,3,149,25,0,49.67,1.28,Experienced,0
688881,41,hr,0.14,0.67,8,231,14,1,28.88,0.2,New,1
214945,23,finance,0.54,0.54,4,159,0,0,39.75,1.01,Experienced,0
547290,24,finance,0.86,0.79,4,164,0,0,41,1.09,Experienced,0
805356,32,sales,0.63,0.61,5,171,8,0,34.2,1.03,Experienced,0
302784,42,finance,0.27,0.73,5,193,17,0,38.6,0.37,Experienced,0
957553,41,hr,0.67,0.64,6,189,19,0,31.5,1.05,Mid,0
711430,32,operations,0.8,0.63,4,190,6,0,47.5,1.27,Mid,0
720884,50,unknown,0.61,0.29,8,203,21,1,25.38,2.11,Experienced,0
338984,41,hr,0.92,0.66,5,172,15,0,34.4,1.4,Experienced,0
733426,41,finance,0.78,0.53,6,179,19,0,29.83,1.46,Experienced,0
667032,28,unknown,0.77,0.78,8,233,1,1,29.12,0.99,Experienced,0
771511,27,finance,0.61,0.49,5,181,1,0,36.2,1.23,New,0
65391,41,hr,0.58,0.8,8,207,13,0,25.88,0.73,Experienced,0
136040,41,hr,0.48,0.29,4,197,17,0,49.25,1.66,Experienced,0
659543,41,unknown,0.62,0.45,5,187,16,0,37.4,1.37,Experienced,0
130063,41,it,0.29,0.37,8,224,19,1,28,0.8,Experienced,1
213008,41,finance,0.73,0.8,4,135,16,0,33.75,0.91,Experienced,0
490664,32,finance,1,0.73,8,232,4,1,29,1.38,Experienced,0
202327,41,operations,0.85,0.85,6,160,15,0,26.67,1.01,Experienced,0
537911,50,sales,0.68,0.7,6,140,24,0,23.33,0.97,Experienced,0
148387,41,finance,0.29,0.69,5,177,12,0,35.4,0.42,Experienced,0
117107,46,finance,0.25,0.8,6,193,18,0,32.17,0.31,Experienced,0
418119,41,hr,0.61,0.48,7,193,19,0,27.57,1.26,Experienced,0
41797,41,finance,0.86,0.96,8,247,12,1,30.88,0.89,New,0
2672,28,sales,0.63,0.5,4,143,4,0,35.75,1.26,Experienced,0
969348,41,operations,0.6,0.84,4,142,12,1,35.5,0.71,Mid,0
700861,43,it,1,0.97,3,120,20,0,40,1.03,Experienced,0
710300,41,hr,0.6,0.71,8,218,19,1,27.25,0.85,Experienced,0
757626,46,unknown,0.16,0.58,7,209,23,1,29.86,0.28,Experienced,1
177527,30,sales,1,0.95,3,155,2,0,51.67,1.06,Experienced,0
368341,41,hr,0.48,0.57,7,207,14,1,29.57,0.83,Experienced,0
331365,41,it,0.84,1,6,173,18,0,28.83,0.84,Experienced,0
881919,34,sales,0.45,0.52,3,175,10,0,58.33,0.85,Experienced,0
111841,41,finance,0.8,0.78,4,134,12,0,33.5,1.02,Experienced,0
523403,41,unknown,0.77,0.46,8,181,14,0,22.62,1.69,Experienced,0
229003,41,finance,1,0.66,8,183,12,1,22.88,1.51,Experienced,0
341153,52,hr,0.57,0.64,5,154,29,0,30.8,0.89,Experienced,0
576435,37,finance,0.71,0.43,7,232,8,1,33.14,1.65,New,0
570128,41,hr,0.3,0.79,8,225,13,1,28.12,0.38,Experienced,1
869149,41,it,1,0.51,3,120,14,0,40,1.96,Experienced,0
781737,41,finance,0.24,0.82,8,230,13,1,28.75,0.3,Experienced,1
767567,50,finance,0.87,0.76,7,207,27,0,29.57,1.14,Experienced,0
143880,41,finance,0.51,0.62,8,257,13,1,32.12,0.82,New,0
623193,41,unknown,0.47,0.87,8,249,17,1,31.12,0.54,Experienced,0
469463,34,hr,0.77,1,7,222,11,1,31.71,0.77,Experienced,0
873503,45,operations,1,0.87,5,128,22,0,25.6,1.15,New,0
460284,49,sales,0.77,0.98,3,127,26,0,42.33,0.79,Mid,0
883158,37,hr,1,0.91,8,200,15,0,25,1.1,Mid,0
57309,59,operations,0.6,0.8,5,199,30,0,39.8,0.75,Experienced,0
54494,41,hr,0.91,0.67,3,134,19,0,44.67,1.37,Experienced,0
145735,41,hr,0.74,0.77,7,238,19,1,34,0.96,Experienced,0
432443,41,finance,0.9,0.87,4,140,17,0,35,1.03,Experienced,0
195355,41,hr,0.34,0.45,8,233,14,1,29.12,0.75,Experienced,1
293038,41,finance,0.79,0.76,4,132,12,0,33,1.04,Experienced,0
458154,41,hr,0.24,0.61,6,228,13,1,38,0.39,Experienced,1
325873,45,hr,0.81,0.85,4,176,19,0,44,0.96,Experienced,0
719036,41,hr,0.44,0.98,5,168,18,1,33.6,0.45,New,0
943053,41,finance,0.46,1,4,163,13,0,40.75,0.46,Experienced,0
765591,37,it,0.49,0.59,5,171,14,0,34.2,0.83,Mid,0
405289,26,sales,0.71,0.68,3,153,2,0,51,1.04,Experienced,0
639041,41,operations,0.6,0.66,7,204,18,1,29.14,0.9,Experienced,0
186525,41,finance,0.48,0.58,3,163,19,0,54.33,0.82,Experienced,0
849092,41,unknown,0.47,0.82,7,193,12,1,27.57,0.57,Mid,0
830485,53,it,0.76,0.97,6,157,27,0,26.17,0.79,New,0
580938,41,finance,0.36,0.78,6,192,16,0,32,0.47,New,0
11807,44,sales,0.9,0.77,4,163,21,0,40.75,1.17,New,0
337494,45,finance,0.49,0.9,7,227,17,1,32.43,0.54,Experienced,0
411025,41,finance,0.44,1,5,185,19,0,37,0.44,Experienced,0
294900,31,hr,0.37,0.8,7,229,6,1,32.71,0.46,Experienced,1
586858,41,operations,0.44,0.96,4,163,15,1,40.75,0.46,Experienced,0
254832,38,hr,0.67,0.81,8,206,13,1,25.75,0.83,Experienced,0
431388,44,operations,0.74,0.43,8,211,22,1,26.38,1.73,Experienced,0
617642,41,hr,0.68,0.72,8,184,12,0,23,0.94,Experienced,0
578770,50,it,0.44,0.83,8,209,21,1,26.12,0.53,Mid,0
966036,41,it,0.82,0.44,6,194,14,0,32.33,1.86,Experienced,0
633703,41,finance,0.54,0.79,6,236,12,1,39.33,0.68,Experienced,0
270610,41,unknown,0.33,0.79,7,201,14,1,28.71,0.42,Experienced,1
950526,43,hr,0.69,0.86,8,224,18,1,28,0.8,Experienced,0
182846,41,finance,0.9,0.95,4,120,17,0,30,0.94,Mid,0
676625,41,unknown,0.91,0.67,3,149,13,0,49.67,1.36,Experienced,0
507592,47,finance,0.66,0.8,5,182,19,0,36.4,0.81,Experienced,0
451533,42,operations,0.75,0.77,7,216,17,0,30.86,0.97,Experienced,0
894314,41,finance,0.95,0.99,6,198,18,0,33,0.96,Experienced,0
724708,41,operations,0.72,0.68,5,149,18,0,29.8,1.06,Mid,0
284652,41,hr,0.6,0.36,6,179,12,0,29.83,1.64,Experienced,0
797284,41,operations,0.66,0.5,3,147,13,0,49,1.32,Experienced,0
832141,41,finance,0.72,0.86,4,154,13,0,38.5,0.84,Experienced,0
899960,41,sales,0.66,0.88,4,152,14,0,38,0.75,Experienced,0
808145,41,hr,0.48,1,7,171,17,0,24.43,0.48,Experienced,0
458065,26,operations,0.51,0.81,5,185,4,0,37,0.63,Experienced,0
568605,41,finance,0.44,0.62,8,190,18,1,23.75,0.71,Experienced,0
123914,39,operations,0.84,0.82,6,201,11,0,33.5,1.02,New,0
907832,41,finance,0.63,0.74,6,165,14,0,27.5,0.85,Experienced,0
943137,43,finance,0.96,0.37,6,179,17,0,29.83,2.57,Experienced,0
920466,41,it,0.69,0.78,6,196,14,0,32.67,0.88,New,0
315588,54,finance,0.76,0.76,6,173,31,0,28.83,1,Experienced,0
88992,45,hr,0.67,0.38,6,185,22,0,30.83,1.74,Experienced,0
948893,41,hr,0.66,0.8,8,222,14,1,27.75,0.82,Experienced,0
178974,47,finance,0.74,0.59,3,120,25,0,40,1.26,Experienced,0
223208,41,operations,0.6,0.28,7,250,16,1,35.71,2.15,Experienced,0
157415,41,it,0.89,0.66,4,161,18,0,40.25,1.34,Experienced,0
369011,41,operations,0.73,0.85,8,205,14,1,25.62,0.85,Experienced,0
376476,41,hr,0.05,0.9,8,197,13,1,24.62,0.06,New,0
693121,55,finance,1,0.98,4,133,28,0,33.25,1.02,Experienced,0
924847,36,operations,0.21,0.89,7,187,12,1,26.71,0.24,Experienced,0
723662,25,sales,0.62,0.78,6,182,0,0,30.33,0.8,Mid,0
606753,41,sales,1,0.72,4,181,15,0,45.25,1.38,Experienced,0
733099,41,operations,0.91,0.94,7,190,19,0,27.14,0.97,Experienced,0
359599,41,unknown,0.56,0.62,6,191,12,0,31.83,0.9,New,0
834465,41,sales,0.81,0.74,6,177,15,0,29.5,1.08,Experienced,0
83933,41,hr,0.98,0.53,6,137,16,0,22.83,1.87,Experienced,0
433533,48,unknown,0.56,0.54,6,209,23,1,34.83,1.03,Experienced,0
622332,41,it,0.94,1,6,192,16,0,32,0.94,Mid,0
904360,41,operations,0.87,0.74,5,180,15,0,36,1.18,Experienced,0
297063,59,unknown,0.58,0.56,5,183,31,1,36.6,1.05,Experienced,0
614670,53,it,0.6,0.52,6,219,28,0,36.5,1.17,New,0
564516,41,finance,0.74,0.95,5,219,14,0,43.8,0.78,Experienced,0
861130,57,unknown,0.63,0.58,6,216,31,0,36,1.09,Experienced,0
207011,41,finance,0.85,0.9,4,164,12,0,41,0.94,Experienced,0
907515,41,operations,0.43,0.38,8,227,16,1,28.38,1.14,Mid,0
734439,35,operations,0.63,0.8,5,187,8,0,37.4,0.79,Experienced,0
985194,29,finance,0.83,0.65,5,146,1,1,29.2,1.29,Experienced,0
528301,41,hr,0.84,0.6,3,129,17,0,43,1.39,Experienced,0
21216,60,hr,0.88,0.83,4,141,32,0,35.25,1.06,Mid,0
305168,46,unknown,0.85,0.86,6,193,17,0,32.17,0.98,Experienced,0
828859,52,finance,0.66,0.64,5,186,27,0,37.2,1.03,Experienced,0
33977,41,it,0.64,0.29,8,258,12,1,32.25,2.22,Experienced,0
245722,52,finance,0.89,0.49,6,148,26,0,24.67,1.81,Experienced,0
759821,58,it,0.79,0.84,5,178,35,0,35.6,0.94,Mid,0
390677,41,sales,0.91,0.73,3,128,16,0,42.67,1.25,Experienced,0
382583,54,operations,0.29,0.46,7,209,31,1,29.86,0.63,New,1
479477,41,sales,0.87,0.87,6,202,14,0,33.67,1,Experienced,0
37832,41,hr,0.4,0.66,5,181,17,0,36.2,0.6,Experienced,0
8561,41,unknown,0.64,0.84,5,194,19,0,38.8,0.76,Mid,0
127825,37,unknown,0.54,0.73,5,185,8,1,37,0.74,Experienced,0
601772,41,finance,0.77,0.76,6,178,13,0,29.67,1.01,Experienced,0
825218,41,finance,0.7,0.63,7,181,17,0,25.86,1.11,Experienced,0
326373,41,sales,0.85,0.81,8,212,16,0,26.5,1.05,Experienced,0
50243,30,it,0.71,0.54,8,232,7,1,29,1.33,Experienced,0
215622,41,operations,0.55,0.54,5,203,13,0,40.6,1.02,New,0
644639,41,operations,0.72,0.94,4,195,18,0,48.75,0.76,Experienced,0
905181,36,finance,0.77,0.46,3,181,10,0,60.33,1.66,Experienced,0
100123,41,it,0.27,0.84,8,224,18,1,28,0.32,Experienced,1
254941,41,finance,0.35,0.98,7,201,15,1,28.71,0.35,New,1
882010,59,hr,0.59,0.91,5,215,32,0,43,0.65,Mid,0
338770,30,finance,0.76,0.81,8,233,2,1,29.12,0.94,Experienced,0
272430,41,sales,0.34,0.6,6,222,13,1,37,0.56,Experienced,1
934794,56,sales,0.78,0.96,5,180,34,0,36,0.82,Experienced,0
383213,41,unknown,0.76,0.72,8,231,16,1,28.88,1.05,Experienced,0
39755,41,unknown,1,0.49,3,120,15,1,40,2.03,Mid,0
822077,45,finance,0.24,0.61,5,181,23,1,36.2,0.39,Experienced,0
538499,26,finance,0.9,0.71,5,187,3,0,37.4,1.27,Mid,0
417373,27,it,0.72,0.76,7,207,4,0,29.57,0.94,Experienced,0
478782,35,hr,0.78,0.66,4,172,13,0,43,1.18,Mid,0
73748,41,it,0.78,0.56,8,204,13,1,25.5,1.4,Experienced,0
50666,42,unknown,0.93,0.83,8,165,19,0,20.62,1.12,Experienced,0
122476,41,unknown,0.27,0.29,6,210,12,1,35,0.94,Experienced,1
803447,41,sales,0.94,0.77,5,149,14,0,29.8,1.23,Experienced,0
859654,41,finance,0.57,0.65,6,230,14,0,38.33,0.88,New,0
38319,41,operations,0.71,0.46,4,166,12,0,41.5,1.54,Experienced,0
293831,33,finance,0.79,0.81,8,265,11,1,33.12,0.98,Experienced,0
886981,57,it,1,0.56,3,123,28,0,41,1.78,Experienced,0
122841,58,it,0.5,0.33,5,171,32,1,34.2,1.5,Experienced,0
213423,41,sales,0.84,0.67,5,169,15,0,33.8,1.25,Experienced,0
351021,34,operations,0,0.33,6,222,12,1,37,0,Experienced,1
335735,41,finance,0.34,0.53,7,195,12,1,27.86,0.64,Experienced,0
467092,41,finance,0.72,0.39,4,160,15,0,40,1.84,Experienced,0
900324,41,unknown,1,0.87,8,207,13,0,25.88,1.15,Experienced,0
443662,41,it,0.07,0.63,8,236,12,1,29.5,0.11,Experienced,1
924831,54,sales,0.91,0.55,8,194,26,0,24.25,1.66,Experienced,0
546022,41,hr,0.76,0.89,4,183,15,0,45.75,0.86,Experienced,0
156403,41,sales,0.43,0.54,8,215,14,1,26.88,0.81,Experienced,0
375282,35,finance,0.32,0.69,8,232,9,1,29,0.47,Experienced,1
790379,24,sales,0.65,0.58,6,170,0,0,28.33,1.13,Experienced,0
249172,45,finance,0.45,0.53,7,192,21,1,27.43,0.85,Experienced,0
387130,41,operations,0.15,0.47,7,198,16,1,28.29,0.32,Mid,0
823088,41,sales,0.36,0.46,8,233,18,1,29.12,0.79,Experienced,1
791105,54,finance,0.97,0.82,6,162,25,0,27,1.18,Experienced,0
863426,41,it,0.8,0.6,4,145,17,0,36.25,1.33,Experienced,0
216376,41,it,0.44,0.69,8,271,15,1,33.88,0.64,Experienced,0
499494,41,finance,0.88,0.81,6,200,14,0,33.33,1.09,New,0
33806,41,hr,0.54,0.55,5,181,19,0,36.2,0.98,Mid,0
750860,41,it,0.59,0.78,4,173,15,0,43.25,0.76,Experienced,0
761721,59,finance,1,0.95,4,120,32,0,30,1.05,Mid,0
971631,58,hr,1,0.86,3,138,33,0,46,1.17,Experienced,0
915264,41,hr,0.79,0.9,5,182,15,0,36.4,0.88,Experienced,0
70550,30,hr,0.8,0.72,4,144,2,0,36,1.11,Experienced,0
611028,41,sales,0.9,0.61,4,155,19,0,38.75,1.48,Experienced,0
476723,35,hr,0.7,0.78,8,237,8,1,29.62,0.89,New,0
392150,56,it,0.99,1,7,210,29,0,30,0.99,Experienced,0
295749,36,it,0.88,0.99,7,166,9,1,23.71,0.88,Experienced,0
809476,46,hr,0.25,0.91,8,208,21,0,26,0.28,Experienced,1
545257,41,it,0.5,1,4,153,15,0,38.25,0.5,Mid,0
676439,41,hr,0.58,0.72,8,206,16,0,25.75,0.81,Experienced,0
776602,59,unknown,0.57,0.78,5,191,30,0,38.2,0.73,Mid,0
518168,41,hr,0.91,1,2,153,18,0,76.5,0.91,Experienced,0
268974,41,finance,0.52,0.85,8,203,18,1,25.38,0.61,New,0
181108,39,hr,0.82,0.57,6,179,10,1,29.83,1.44,Experienced,0
116163,41,sales,0.75,0.66,6,198,15,0,33,1.14,Experienced,0
152145,41,finance,0.52,0.64,6,202,13,0,33.67,0.81,Experienced,0
137707,41,hr,0.62,0.37,4,175,16,1,43.75,1.67,Experienced,0
674724,41,hr,0.54,0.79,4,151,19,0,37.75,0.69,New,0
98963,41,finance,0.41,0.59,6,185,14,0,30.83,0.7,Experienced,0
765012,41,it,0.38,0.77,8,208,14,1,26,0.49,Mid,1
654285,60,it,0.5,0.74,7,203,34,1,29,0.67,Experienced,0
898363,41,it,0.94,0.78,3,126,13,0,42,1.2,Experienced,0
4603,41,sales,0.65,0.81,6,191,18,0,31.83,0.8,Experienced,0
682638,41,sales,0.37,0.7,5,177,18,0,35.4,0.53,Experienced,0
56620,59,it,0.5,1,8,231,32,1,28.88,0.5,Experienced,0
681633,41,sales,0.5,0.64,6,199,15,1,33.17,0.77,Experienced,0
521490,41,finance,1,0.95,5,195,16,0,39,1.05,New,0
356081,33,it,1,0.57,5,165,10,0,33,1.75,Experienced,0
126667,28,hr,0.38,0.3,5,188,3,0,37.6,1.25,Experienced,0
267322,51,finance,0.62,0.83,4,148,23,0,37,0.75,Experienced,0
733084,31,operations,0.52,0.3,3,120,8,1,40,1.71,Experienced,0
408681,29,it,0.35,0.62,6,165,6,0,27.5,0.57,Experienced,0
176242,41,sales,0.72,0.71,6,195,17,0,32.5,1.02,Experienced,0
442542,41,unknown,0.32,0.63,7,213,18,1,30.43,0.5,Experienced,1
685211,41,unknown,0.66,0.68,4,162,12,0,40.5,0.97,Experienced,0
898732,41,finance,0.53,0.8,7,197,19,1,28.14,0.66,Experienced,0
472185,41,finance,0.63,0.61,3,157,12,0,52.33,1.04,Experienced,0
158350,41,hr,0.6,0.86,5,229,15,1,45.8,0.7,Mid,0
340507,57,hr,0.88,0.63,5,151,31,0,30.2,1.39,Experienced,0
807032,51,sales,0.63,0.68,7,233,26,1,33.29,0.93,Experienced,0
865097,51,hr,0.3,0.57,5,194,22,0,38.8,0.52,Experienced,0
200847,23,hr,0.48,0.7,6,204,0,0,34,0.69,Experienced,0
291956,41,hr,0.58,0.81,7,216,12,1,30.86,0.72,Mid,0
575711,41,hr,0.58,0.58,7,187,13,1,26.71,1.01,New,0
276651,41,hr,0.94,0.85,7,181,18,0,25.86,1.1,Experienced,0
752886,49,operations,0.51,0.95,6,187,27,0,31.17,0.53,Experienced,0
525540,22,unknown,0.91,0.64,5,142,0,0,28.4,1.43,Experienced,0
746423,41,finance,0.53,0.57,7,221,12,1,31.57,0.94,Experienced,0
120224,56,finance,0.4,0.83,8,194,27,1,24.25,0.49,Experienced,0
745928,38,finance,0.53,0.91,8,245,14,1,30.62,0.58,Experienced,0
210689,31,it,0.76,0.91,7,185,6,1,26.43,0.84,Experienced,0
433205,36,sales,0.74,0.77,4,159,7,0,39.75,0.96,Experienced,0
384249,43,finance,0.71,0.63,2,157,18,0,78.5,1.13,Experienced,0
679763,59,hr,0.16,0.57,5,186,36,0,37.2,0.27,Experienced,0
264121,41,it,0.96,0.62,5,179,17,0,35.8,1.54,Experienced,0
463904,41,finance,0.35,0.62,8,213,16,1,26.62,0.56,Experienced,1
697202,36,operations,0.53,0.78,4,178,14,1,44.5,0.68,Mid,0
816560,41,hr,0.07,0.49,7,206,19,1,29.43,0.15,New,1
949691,41,finance,0.66,0.94,7,232,15,0,33.14,0.7,Mid,0
612460,56,hr,0.54,0.53,5,159,32,0,31.8,1.01,Experienced,0
889152,41,finance,0.46,0.8,3,120,17,0,40,0.57,Experienced,0
771340,25,operations,0.62,0.65,6,227,0,1,37.83,0.94,Experienced,0
344105,54,finance,0.98,0.88,5,199,29,0,39.8,1.12,Experienced,0
629024,31,hr,0.81,0.66,8,195,7,1,24.38,1.22,Experienced,0
